-6000	-6000	0	0.771828
-6000	-5838.38	0	0.780484
-6000	-5676.77	0	0.789193
-6000	-5515.15	0	0.797939
-6000	-5353.54	0	0.806703
-6000	-5191.92	0	0.815464
-6000	-5030.3	0	0.824198
-6000	-4868.69	0	0.83288
-6000	-4707.07	0	0.84148
-6000	-4545.45	0	0.849967
-6000	-4383.84	0	0.858307
-6000	-4222.22	0	0.866461
-6000	-4060.61	0	0.87439
-6000	-3898.99	0	0.88205
-6000	-3737.37	0	0.889394
-6000	-3575.76	0	0.896373
-6000	-3414.14	0	0.902934
-6000	-3252.53	0	0.909024
-6000	-3090.91	0	0.914586
-6000	-2929.29	0	0.919563
-6000	-2767.68	0	0.923894
-6000	-2606.06	0	0.927521
-6000	-2444.44	0	0.930384
-6000	-2282.83	0	0.932426
-6000	-2121.21	0	0.93359
-6000	-1959.6	0	0.933822
-6000	-1797.98	0	0.933075
-6000	-1636.36	0	0.931302
-6000	-1474.75	0	0.928467
-6000	-1313.13	0	0.924537
-6000	-1151.52	0	0.91949
-6000	-989.899	0	0.913312
-6000	-828.283	0	0.905997
-6000	-666.667	0	0.89755
-6000	-505.051	0	0.887988
-6000	-343.434	0	0.877337
-6000	-181.818	0	0.865635
-6000	-20.202	0	0.852928
-6000	141.414	0	0.839273
-6000	303.03	0	0.824738
-6000	464.646	0	0.809397
-6000	626.263	0	0.79333
-6000	787.879	0	0.776624
-6000	949.495	0	0.759371
-6000	1111.11	0	0.741665
-6000	1272.73	0	0.7236
-6000	1434.34	0	0.705273
-6000	1595.96	0	0.686778
-6000	1757.58	0	0.668207
-6000	1919.19	0	0.649647
-6000	2080.81	0	0.631182
-6000	2242.42	0	0.612891
-6000	2404.04	0	0.594846
-6000	2565.66	0	0.591495
-6000	2727.27	0	0.609487
-6000	2888.89	0	0.627737
-6000	3050.51	0	0.646175
-6000	3212.12	0	0.664723
-6000	3373.74	0	0.683299
-6000	3535.35	0	0.701815
-6000	3696.97	0	0.720181
-6000	3858.59	0	0.738302
-6000	4020.2	0	0.756083
-6000	4181.82	0	0.773428
-6000	4343.43	0	0.790243
-6000	4505.05	0	0.806437
-6000	4666.67	0	0.821921
-6000	4828.28	0	0.836613
-6000	4989.9	0	0.850438
-6000	5151.52	0	0.863327
-6000	5313.13	0	0.875222
-6000	5474.75	0	0.886073
-6000	5636.36	0	0.895841
-6000	5797.98	0	0.904499
-6000	5959.6	0	0.912027
-6000	6121.21	0	0.918418
-6000	6282.83	0	0.923677
-6000	6444.44	0	0.927814
-6000	6606.06	0	0.930853
-6000	6767.68	0	0.932822
-6000	6929.29	0	0.933758
-6000	7090.91	0	0.933706
-6000	7252.53	0	0.932713
-6000	7414.14	0	0.930832
-6000	7575.76	0	0.928118
-6000	7737.37	0	0.92463
-6000	7898.99	0	0.920426
-6000	8060.61	0	0.915566
-6000	8222.22	0	0.910109
-6000	8383.84	0	0.904114
-6000	8545.45	0	0.897636
-6000	8707.07	0	0.890732
-6000	8868.69	0	0.883452
-6000	9030.3	0	0.875848
-6000	9191.92	0	0.867967
-6000	9353.54	0	0.859851
-6000	9515.15	0	0.851543
-6000	9676.77	0	0.843081
-6000	9838.38	0	0.834499
-6000	10000	0	0.825831
-5838.38	-6000	0	0.780484
-5838.38	-5838.38	0	0.789628
-5838.38	-5676.77	0	0.798849
-5838.38	-5515.15	0	0.808129
-5838.38	-5353.54	0	0.817451
-5838.38	-5191.92	0	0.826794
-5838.38	-5030.3	0	0.836133
-5838.38	-4868.69	0	0.845442
-5838.38	-4707.07	0	0.854691
-5838.38	-4545.45	0	0.863847
-5838.38	-4383.84	0	0.872874
-5838.38	-4222.22	0	0.881733
-5838.38	-4060.61	0	0.890381
-5838.38	-3898.99	0	0.89877
-5838.38	-3737.37	0	0.906852
-5838.38	-3575.76	0	0.914572
-5838.38	-3414.14	0	0.921874
-5838.38	-3252.53	0	0.928699
-5838.38	-3090.91	0	0.934984
-5838.38	-2929.29	0	0.940664
-5838.38	-2767.68	0	0.945675
-5838.38	-2606.06	0	0.949949
-5838.38	-2444.44	0	0.953419
-5838.38	-2282.83	0	0.956019
-5838.38	-2121.21	0	0.957685
-5838.38	-1959.6	0	0.958355
-5838.38	-1797.98	0	0.957971
-5838.38	-1636.36	0	0.956482
-5838.38	-1474.75	0	0.953843
-5838.38	-1313.13	0	0.950015
-5838.38	-1151.52	0	0.944969
-5838.38	-989.899	0	0.938686
-5838.38	-828.283	0	0.931159
-5838.38	-666.667	0	0.922391
-5838.38	-505.051	0	0.912398
-5838.38	-343.434	0	0.901207
-5838.38	-181.818	0	0.888859
-5838.38	-20.202	0	0.875406
-5838.38	141.414	0	0.860911
-5838.38	303.03	0	0.845448
-5838.38	464.646	0	0.829101
-5838.38	626.263	0	0.81196
-5838.38	787.879	0	0.794123
-5838.38	949.495	0	0.775693
-5838.38	1111.11	0	0.756775
-5838.38	1272.73	0	0.737477
-5838.38	1434.34	0	0.717905
-5838.38	1595.96	0	0.698165
-5838.38	1757.58	0	0.678359
-5838.38	1919.19	0	0.658585
-5838.38	2080.81	0	0.638935
-5838.38	2242.42	0	0.619496
-5838.38	2404.04	0	0.600345
-5838.38	2565.66	0	0.596792
-5838.38	2727.27	0	0.61588
-5838.38	2888.89	0	0.635272
-5838.38	3050.51	0	0.654889
-5838.38	3212.12	0	0.674646
-5838.38	3373.74	0	0.694454
-5838.38	3535.35	0	0.714214
-5838.38	3696.97	0	0.733825
-5838.38	3858.59	0	0.753182
-5838.38	4020.2	0	0.77218
-5838.38	4181.82	0	0.790709
-5838.38	4343.43	0	0.808665
-5838.38	4505.05	0	0.825944
-5838.38	4666.67	0	0.842448
-5838.38	4828.28	0	0.858083
-5838.38	4989.9	0	0.872765
-5838.38	5151.52	0	0.886419
-5838.38	5313.13	0	0.898979
-5838.38	5474.75	0	0.91039
-5838.38	5636.36	0	0.92061
-5838.38	5797.98	0	0.929609
-5838.38	5959.6	0	0.93737
-5838.38	6121.21	0	0.943885
-5838.38	6282.83	0	0.949162
-5838.38	6444.44	0	0.953217
-5838.38	6606.06	0	0.956076
-5838.38	6767.68	0	0.957778
-5838.38	6929.29	0	0.958365
-5838.38	7090.91	0	0.957888
-5838.38	7252.53	0	0.956404
-5838.38	7414.14	0	0.953975
-5838.38	7575.76	0	0.950663
-5838.38	7737.37	0	0.946535
-5838.38	7898.99	0	0.941657
-5838.38	8060.61	0	0.936097
-5838.38	8222.22	0	0.92992
-5838.38	8383.84	0	0.923192
-5838.38	8545.45	0	0.915975
-5838.38	8707.07	0	0.908329
-5838.38	8868.69	0	0.900311
-5838.38	9030.3	0	0.891975
-5838.38	9191.92	0	0.883372
-5838.38	9353.54	0	0.87455
-5838.38	9515.15	0	0.865551
-5838.38	9676.77	0	0.856416
-5838.38	9838.38	0	0.847181
-5838.38	10000	0	0.837881
-5676.77	-6000	0	0.789193
-5676.77	-5838.38	0	0.798849
-5676.77	-5676.77	0	0.808606
-5676.77	-5515.15	0	0.818451
-5676.77	-5353.54	0	0.828363
-5676.77	-5191.92	0	0.838322
-5676.77	-5030.3	0	0.848304
-5676.77	-4868.69	0	0.858282
-5676.77	-4707.07	0	0.868226
-5676.77	-4545.45	0	0.878101
-5676.77	-4383.84	0	0.88787
-5676.77	-4222.22	0	0.897492
-5676.77	-4060.61	0	0.906921
-5676.77	-3898.99	0	0.916106
-5676.77	-3737.37	0	0.924996
-5676.77	-3575.76	0	0.933532
-5676.77	-3414.14	0	0.941653
-5676.77	-3252.53	0	0.949293
-5676.77	-3090.91	0	0.956384
-5676.77	-2929.29	0	0.962855
-5676.77	-2767.68	0	0.968632
-5676.77	-2606.06	0	0.97364
-5676.77	-2444.44	0	0.977804
-5676.77	-2282.83	0	0.981047
-5676.77	-2121.21	0	0.983296
-5676.77	-1959.6	0	0.984481
-5676.77	-1797.98	0	0.984533
-5676.77	-1636.36	0	0.983393
-5676.77	-1474.75	0	0.981004
-5676.77	-1313.13	0	0.977323
-5676.77	-1151.52	0	0.972312
-5676.77	-989.899	0	0.965949
-5676.77	-828.283	0	0.958219
-5676.77	-666.667	0	0.949125
-5676.77	-505.051	0	0.938681
-5676.77	-343.434	0	0.926917
-5676.77	-181.818	0	0.913876
-5676.77	-20.202	0	0.899616
-5676.77	141.414	0	0.884207
-5676.77	303.03	0	0.867732
-5676.77	464.646	0	0.850283
-5676.77	626.263	0	0.831965
-5676.77	787.879	0	0.812887
-5676.77	949.495	0	0.793164
-5676.77	1111.11	0	0.772916
-5676.77	1272.73	0	0.752264
-5676.77	1434.34	0	0.731328
-5676.77	1595.96	0	0.710225
-5676.77	1757.58	0	0.689069
-5676.77	1919.19	0	0.66797
-5676.77	2080.81	0	0.64703
-5676.77	2242.42	0	0.626343
-5676.77	2404.04	0	0.605995
-5676.77	2565.66	0	0.602224
-5676.77	2727.27	0	0.6225
-5676.77	2888.89	0	0.643129
-5676.77	3050.51	0	0.664029
-5676.77	3212.12	0	0.685106
-5676.77	3373.74	0	0.706259
-5676.77	3535.35	0	0.72738
-5676.77	3696.97	0	0.748357
-5676.77	3858.59	0	0.769071
-5676.77	4020.2	0	0.789404
-5676.77	4181.82	0	0.809234
-5676.77	4343.43	0	0.828442
-5676.77	4505.05	0	0.846912
-5676.77	4666.67	0	0.864531
-5676.77	4828.28	0	0.881196
-5676.77	4989.9	0	0.896812
-5676.77	5151.52	0	0.911294
-5676.77	5313.13	0	0.924568
-5676.77	5474.75	0	0.936575
-5676.77	5636.36	0	0.947269
-5676.77	5797.98	0	0.956617
-5676.77	5959.6	0	0.964603
-5676.77	6121.21	0	0.971223
-5676.77	6282.83	0	0.976485
-5676.77	6444.44	0	0.980414
-5676.77	6606.06	0	0.983041
-5676.77	6767.68	0	0.984412
-5676.77	6929.29	0	0.984579
-5676.77	7090.91	0	0.983602
-5676.77	7252.53	0	0.981547
-5676.77	7414.14	0	0.978484
-5676.77	7575.76	0	0.974487
-5676.77	7737.37	0	0.969632
-5676.77	7898.99	0	0.963993
-5676.77	8060.61	0	0.957647
-5676.77	8222.22	0	0.950666
-5676.77	8383.84	0	0.943124
-5676.77	8545.45	0	0.935088
-5676.77	8707.07	0	0.926625
-5676.77	8868.69	0	0.917798
-5676.77	9030.3	0	0.908663
-5676.77	9191.92	0	0.899276
-5676.77	9353.54	0	0.889687
-5676.77	9515.15	0	0.879942
-5676.77	9676.77	0	0.870084
-5676.77	9838.38	0	0.86015
-5676.77	10000	0	0.850176
-5515.15	-6000	0	0.797939
-5515.15	-5838.38	0	0.808129
-5515.15	-5676.77	0	0.818451
-5515.15	-5515.15	0	0.828888
-5515.15	-5353.54	0	0.839423
-5515.15	-5191.92	0	0.850035
-5515.15	-5030.3	0	0.860701
-5515.15	-4868.69	0	0.871392
-5515.15	-4707.07	0	0.882079
-5515.15	-4545.45	0	0.892726
-5515.15	-4383.84	0	0.903295
-5515.15	-4222.22	0	0.913742
-5515.15	-4060.61	0	0.924018
-5515.15	-3898.99	0	0.934073
-5515.15	-3737.37	0	0.943848
-5515.15	-3575.76	0	0.953281
-5515.15	-3414.14	0	0.962307
-5515.15	-3252.53	0	0.970852
-5515.15	-3090.91	0	0.978844
-5515.15	-2929.29	0	0.986201
-5515.15	-2767.68	0	0.992843
-5515.15	-2606.06	0	0.998684
-5515.15	-2444.44	0	1.00364
-5515.15	-2282.83	0	1.00762
-5515.15	-2121.21	0	1.01055
-5515.15	-1959.6	0	1.01234
-5515.15	-1797.98	0	1.01291
-5515.15	-1636.36	0	1.0122
-5515.15	-1474.75	0	1.01013
-5515.15	-1313.13	0	1.00665
-5515.15	-1151.52	0	1.00172
-5515.15	-989.899	0	0.995301
-5515.15	-828.283	0	0.987383
-5515.15	-666.667	0	0.977961
-5515.15	-505.051	0	0.967049
-5515.15	-343.434	0	0.954677
-5515.15	-181.818	0	0.940892
-5515.15	-20.202	0	0.925757
-5515.15	141.414	0	0.909352
-5515.15	303.03	0	0.891769
-5515.15	464.646	0	0.873113
-5515.15	626.263	0	0.8535
-5515.15	787.879	0	0.833056
-5515.15	949.495	0	0.81191
-5515.15	1111.11	0	0.790198
-5515.15	1272.73	0	0.768056
-5515.15	1434.34	0	0.745619
-5515.15	1595.96	0	0.72302
-5515.15	1757.58	0	0.700387
-5515.15	1919.19	0	0.67784
-5515.15	2080.81	0	0.655492
-5515.15	2242.42	0	0.633449
-5515.15	2404.04	0	0.611804
-5515.15	2565.66	0	0.607796
-5515.15	2727.27	0	0.629357
-5515.15	2888.89	0	0.651333
-5515.15	3050.51	0	0.673631
-5515.15	3212.12	0	0.696149
-5515.15	3373.74	0	0.718775
-5515.15	3535.35	0	0.74139
-5515.15	3696.97	0	0.763867
-5515.15	3858.59	0	0.786075
-5515.15	4020.2	0	0.807878
-5515.15	4181.82	0	0.82914
-5515.15	4343.43	0	0.849726
-5515.15	4505.05	0	0.869505
-5515.15	4666.67	0	0.888349
-5515.15	4828.28	0	0.906142
-5515.15	4989.9	0	0.922776
-5515.15	5151.52	0	0.938155
-5515.15	5313.13	0	0.952198
-5515.15	5474.75	0	0.964839
-5515.15	5636.36	0	0.976028
-5515.15	5797.98	0	0.985731
-5515.15	5959.6	0	0.993931
-5515.15	6121.21	0	1.00063
-5515.15	6282.83	0	1.00584
-5515.15	6444.44	0	1.00958
-5515.15	6606.06	0	1.01191
-5515.15	6767.68	0	1.01288
-5515.15	6929.29	0	1.01254
-5515.15	7090.91	0	1.01098
-5515.15	7252.53	0	1.00826
-5515.15	7414.14	0	1.00446
-5515.15	7575.76	0	0.999684
-5515.15	7737.37	0	0.994002
-5515.15	7898.99	0	0.987503
-5515.15	8060.61	0	0.980274
-5515.15	8222.22	0	0.972395
-5515.15	8383.84	0	0.963948
-5515.15	8545.45	0	0.955007
-5515.15	8707.07	0	0.945645
-5515.15	8868.69	0	0.935929
-5515.15	9030.3	0	0.925922
-5515.15	9191.92	0	0.915683
-5515.15	9353.54	0	0.905264
-5515.15	9515.15	0	0.894715
-5515.15	9676.77	0	0.88408
-5515.15	9838.38	0	0.873397
-5515.15	10000	0	0.862704
-5353.54	-6000	0	0.806703
-5353.54	-5838.38	0	0.817451
-5353.54	-5676.77	0	0.828363
-5353.54	-5515.15	0	0.839423
-5353.54	-5353.54	0	0.850614
-5353.54	-5191.92	0	0.861917
-5353.54	-5030.3	0	0.873308
-5353.54	-4868.69	0	0.884759
-5353.54	-4707.07	0	0.89624
-5353.54	-4545.45	0	0.907715
-5353.54	-4383.84	0	0.919145
-5353.54	-4222.22	0	0.930483
-5353.54	-4060.61	0	0.941681
-5353.54	-3898.99	0	0.952683
-5353.54	-3737.37	0	0.963427
-5353.54	-3575.76	0	0.973847
-5353.54	-3414.14	0	0.983872
-5353.54	-3252.53	0	0.993424
-5353.54	-3090.91	0	1.00242
-5353.54	-2929.29	0	1.01077
-5353.54	-2767.68	0	1.01839
-5353.54	-2606.06	0	1.02518
-5353.54	-2444.44	0	1.03104
-5353.54	-2282.83	0	1.03588
-5353.54	-2121.21	0	1.03959
-5353.54	-1959.6	0	1.04209
-5353.54	-1797.98	0	1.04329
-5353.54	-1636.36	0	1.04308
-5353.54	-1474.75	0	1.04141
-5353.54	-1313.13	0	1.0382
-5353.54	-1151.52	0	1.03341
-5353.54	-989.899	0	1.02697
-5353.54	-828.283	0	1.01889
-5353.54	-666.667	0	1.00914
-5353.54	-505.051	0	0.997742
-5353.54	-343.434	0	0.984725
-5353.54	-181.818	0	0.97014
-5353.54	-20.202	0	0.954058
-5353.54	141.414	0	0.936565
-5353.54	303.03	0	0.917766
-5353.54	464.646	0	0.897782
-5353.54	626.263	0	0.876742
-5353.54	787.879	0	0.85479
-5353.54	949.495	0	0.832072
-5353.54	1111.11	0	0.808744
-5353.54	1272.73	0	0.784958
-5353.54	1434.34	0	0.760869
-5353.54	1595.96	0	0.736624
-5353.54	1757.58	0	0.712368
-5353.54	1919.19	0	0.688234
-5353.54	2080.81	0	0.66435
-5353.54	2242.42	0	0.640829
-5353.54	2404.04	0	0.617775
-5353.54	2565.66	0	0.613512
-5353.54	2727.27	0	0.636468
-5353.54	2888.89	0	0.659909
-5353.54	3050.51	0	0.683733
-5353.54	3212.12	0	0.707829
-5353.54	3373.74	0	0.732073
-5353.54	3535.35	0	0.75633
-5353.54	3696.97	0	0.78046
-5353.54	3858.59	0	0.804314
-5353.54	4020.2	0	0.82774
-5353.54	4181.82	0	0.850584
-5353.54	4343.43	0	0.872691
-5353.54	4505.05	0	0.893913
-5353.54	4666.67	0	0.914106
-5353.54	4828.28	0	0.933136
-5353.54	4989.9	0	0.950882
-5353.54	5151.52	0	0.967236
-5353.54	5313.13	0	0.982108
-5353.54	5474.75	0	0.995423
-5353.54	5636.36	0	1.00713
-5353.54	5797.98	0	1.01719
-5353.54	5959.6	0	1.02558
-5353.54	6121.21	0	1.03232
-5353.54	6282.83	0	1.03743
-5353.54	6444.44	0	1.04093
-5353.54	6606.06	0	1.04288
-5353.54	6767.68	0	1.04336
-5353.54	6929.29	0	1.04242
-5353.54	7090.91	0	1.04016
-5353.54	7252.53	0	1.03666
-5353.54	7414.14	0	1.03203
-5353.54	7575.76	0	1.02635
